finding_id,rule,file,line,message,assisted_verdict,confidence,rationale,review_method
wolfssl_247,R02,wolfcrypt/src/port/caam/caam_aes.c,201,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_248,R02,wolfcrypt/src/ecc.c,6414,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_249,R02,wolfcrypt/src/port/caam/caam_driver.c,1114,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_250,R02,wolfcrypt/src/wc_pkcs11.c,6022,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_251,R02,wolfcrypt/src/ecc.c,15156,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_252,R02,src/pk.c,4840,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_253,R04,src/pk.c,4533,Return value of cryptographic function 'wc_FreeRng' is unchecked.,FP,medium,Lifecycle/utility call; not an actionable status-return migration finding.,deterministic_external_assisted_triage
wolfssl_254,R02,wolfcrypt/src/ecc.c,3683,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_255,R02,wolfcrypt/src/port/caam/wolfcaam_cmac.c,98,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_256,R01,wolfssl/wolfcrypt/asn.h,927,Hardcoded key/buffer size macro 'WC_NID_netscape_cert_type' value (71) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
wolfssl_257,R02,src/internal.c,4380,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_258,R02,wolfcrypt/src/wc_slhdsa.c,7180,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_259,R02,wolfcrypt/src/wc_slhdsa.c,4086,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_260,R02,wolfcrypt/src/evp.c,7218,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_261,R04,wolfcrypt/src/port/riscv/riscv-64-aes.c,9256,Return value of cryptographic function 'wc_AesEncrypt' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_262,R02,wolfcrypt/src/aes.c,18740,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_263,R02,wolfcrypt/src/port/Renesas/renesas_common.c,317,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_264,R02,src/tls.c,6000,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_265,R02,wolfcrypt/src/asn.c,6297,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_266,R02,wolfcrypt/src/asn_orig.c,6906,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_267,R04,wolfcrypt/src/port/devcrypto/devcrypto_aes.c,91,Return value of cryptographic function 'wc_SetupCryptSym' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_268,R02,wolfcrypt/src/dh.c,3189,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_269,R04,wolfcrypt/src/hpke.c,837,Return value of cryptographic function 'wc_rng_free' is unchecked.,FP,medium,Lifecycle/utility call; not an actionable status-return migration finding.,deterministic_external_assisted_triage
wolfssl_270,R02,wolfcrypt/src/aes.c,15297,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_271,R01,tests/api.c,33773,Hardcoded key array size (256 bytes) for 'pub' is insufficient for PQC.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_272,R02,wolfcrypt/src/sp_x86_64.c,24039,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_273,R02,wolfcrypt/src/port/intel/quickassist.c,3685,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_274,R02,wolfcrypt/src/aes.c,1331,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_275,R02,wolfcrypt/src/port/caam/caam_integrity.c,1080,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_276,R02,src/tls13.c,13071,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_277,R02,src/ssl_crypto.c,3249,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_278,R04,src/tls.c,14048,Return value of cryptographic function 'wc_FreeRng' is unchecked.,FP,medium,Lifecycle/utility call; not an actionable status-return migration finding.,deterministic_external_assisted_triage
wolfssl_279,R02,wolfcrypt/src/sp_x86_64.c,24787,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_280,R02,src/internal.c,13361,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_281,R04,wolfcrypt/src/port/riscv/riscv-64-chacha.c,2327,Return value of cryptographic function 'wc_chacha_encrypt_bytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_282,R02,tests/api/test_evp_pkey.c,1523,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_283,R02,wolfcrypt/src/aes.c,6538,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_284,R04,src/pk.c,7310,Return value of cryptographic function 'wc_FreeRng' is unchecked.,FP,medium,Lifecycle/utility call; not an actionable status-return migration finding.,deterministic_external_assisted_triage
wolfssl_285,R04,wolfcrypt/src/port/riscv/riscv-64-aes.c,9177,Return value of cryptographic function 'wc_AesEncrypt' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_286,R02,src/tls.c,5561,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_287,R02,wolfcrypt/src/port/riscv/riscv-64-aes.c,1610,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_288,R02,src/ssl_p7p12.c,1031,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_289,R03,wolfcrypt/src/wc_slhdsa.c,926,Stack-allocated crypto buffer 'digest' of large size (WC_SHA512_DIGEST_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_290,R02,wolfcrypt/src/aes.c,18151,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_291,R02,wolfcrypt/src/port/ti/ti-aes.c,234,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_292,R02,wolfcrypt/src/port/caam/caam_error.c,101,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_293,R02,src/pk_rsa.c,2752,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_294,R02,wolfcrypt/src/port/psa/psa_aes.c,144,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_295,R02,wolfcrypt/src/dh.c,3361,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_296,R02,wolfcrypt/src/port/Espressif/esp32_aes.c,160,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_297,R02,wolfcrypt/src/cryptocb.c,1577,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_298,R02,wolfcrypt/src/port/cypress/psoc6_crypto.c,1758,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_299,R02,src/pk_rsa.c,1915,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_300,R07,wolfcrypt/src/port/intel/quickassist_sync.c,1315,Return contract violation: variable 'rc' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_301,R02,wolfcrypt/src/port/atmel/atmel.c,2028,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_302,R02,tests/api.c,34545,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_303,R02,wolfcrypt/src/aes.c,13216,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_304,R03,tests/api/test_chacha20_poly1305.c,920,Stack-allocated crypto buffer 'tag' of large size (CHACHA20_POLY1305_AEAD_AUTHTAG_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_305,R02,wolfcrypt/src/sp_cortexm.c,40146,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_306,R02,wolfcrypt/src/ecc.c,4316,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_307,R02,wolfcrypt/src/sp_c32.c,32980,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_308,R02,wolfcrypt/src/port/xilinx/xil-aesgcm.c,394,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_309,R04,wolfcrypt/src/aes.c,7818,Return value of cryptographic function 'wc_AesEcbEncrypt' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_310,R02,src/pk.c,4246,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_311,R02,wolfcrypt/src/evp.c,3860,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_312,R02,wolfcrypt/src/port/intel/quickassist.c,2444,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_313,R02,wolfcrypt/src/port/cavium/cavium_nitrox.c,1027,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_314,R03,wolfcrypt/src/kdf.c,1377,Stack-allocated crypto buffer 'hashTempBuf' of large size (WC_MAX_DIGEST_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_315,R04,wolfcrypt/src/port/riscv/riscv-64-aes.c,4263,Return value of cryptographic function 'wc_AesDecrypt' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_316,R02,wolfcrypt/src/sp_cortexm.c,59141,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_317,R03,src/tls13.c,12774,Stack-allocated crypto buffer 'mac' of large size (WC_MAX_DIGEST_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_318,R02,src/tls.c,11920,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_319,R03,tests/api/test_aes.c,3596,Stack-allocated crypto buffer 'key' of large size (AES_128_KEY_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_320,R02,wolfcrypt/src/des3.c,1741,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_321,R07,src/ssl_p7p12.c,1857,Return contract violation: variable 'pkcs12' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_322,R02,src/pk.c,2095,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_323,R01,wolfcrypt/src/port/maxim/maxq10xx.c,99,Hardcoded key/buffer size macro 'ECC_KEYCOMPLEN' value (32) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
wolfssl_324,R02,src/pk.c,1077,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_325,R03,wolfcrypt/src/wc_mldsa.c,8208,Stack-allocated crypto buffer 'seed' of large size (MLDSA_SEED_SZ) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_326,R02,src/pk.c,1497,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_327,R02,tests/swdev/swdev.c,690,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_328,R02,wolfcrypt/src/aes.c,6658,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_329,R02,src/pk_rsa.c,1950,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_330,R02,src/internal.c,1096,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_331,R07,wolfcrypt/src/wc_xmss.c,1554,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_332,R07,src/internal.c,36029,Return contract violation: variable 'sigSz' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_333,R02,src/internal.c,12847,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_334,R02,wolfcrypt/src/port/devcrypto/devcrypto_aes.c,113,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_335,R02,wolfcrypt/src/asn.c,28619,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_336,R02,wolfcrypt/src/sp_x86_64.c,91190,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_337,R02,wolfcrypt/src/port/af_alg/afalg_aes.c,242,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_338,R04,wolfcrypt/src/port/Renesas/renesas_common.c,176,Return value of cryptographic function 'wc_CryptoCb_InfoString' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_339,R03,wolfcrypt/src/asn.c,27850,Stack-allocated crypto buffer 'certExtsASN' of large size (certExtsASN_Length) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_340,R02,wolfcrypt/src/asn.c,21237,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_341,R02,wolfcrypt/src/aes.c,18147,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_342,R01,wolfssl/wolfcrypt/port/caam/wolfcaam_seco.h,86,Hardcoded key/buffer size macro 'CAAM_KEYTYPE_ECDSA_P521' value (2) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
wolfssl_343,R02,wolfcrypt/src/port/Renesas/renesas_tsip_aes.c,734,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_344,R02,wolfcrypt/src/port/af_alg/afalg_aes.c,597,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_345,R02,src/sniffer.c,5999,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_346,R03,tests/api/test_aes.c,8241,Stack-allocated crypto buffer 'zeroKey' of large size (AES_128_KEY_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_347,R02,wolfcrypt/src/port/maxim/maxq10xx.c,445,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_348,R02,src/pk_rsa.c,359,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_349,R01,wolfssl/wolfcrypt/ascon.h,35,Hardcoded key/buffer size macro 'ASCON_AEAD128_KEY_SZ' value (16) is below PQC minimum requirements.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
wolfssl_350,R04,wolfcrypt/src/port/devcrypto/devcrypto_rsa.c,299,Return value of cryptographic function 'wc_DevCryptoFree' is unchecked.,FP,medium,Lifecycle/utility call; not an actionable status-return migration finding.,deterministic_external_assisted_triage
wolfssl_351,R02,wolfcrypt/src/port/caam/wolfcaam_fsl_nxp.c,781,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_352,R02,tests/api/test_pkcs7.c,2641,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_353,R02,wolfcrypt/src/asn.c,18861,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_354,R01,tests/api/test_camellia.c,272,Hardcoded key array size (32 bytes) for 'key' is insufficient for PQC.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_355,R02,wolfcrypt/src/asn.c,9596,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_356,R03,tests/api/test_curve448.c,252,Stack-allocated crypto buffer 'pub' of large size (CURVE448_KEY_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_357,R02,src/internal.c,21789,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_358,R04,wolfcrypt/src/port/liboqs/liboqs.c,100,Return value of cryptographic function 'OQS_randombytes_custom_algorithm' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_359,R02,wolfcrypt/src/evp.c,9775,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_360,R02,wolfcrypt/src/sp_armthumb.c,111037,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_361,R02,wolfcrypt/src/evp.c,11452,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_362,R04,wolfcrypt/src/port/maxim/maxq10xx.c,2349,Return value of cryptographic function 'wc_ParseCert' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
wolfssl_363,R03,src/pk_rsa.c,3317,Stack-allocated crypto buffer 'encodedSig' of large size (MAX_ENCODED_CLASSIC_SIG_SZ) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_364,R03,tests/api/test_aes.c,4408,Stack-allocated crypto buffer 'key' of large size (AES_128_KEY_SIZE) detected.,REVIEW,low,"Test/example/benchmark/fuzz path; useful for rule behavior, but not counted as production precision evidence.",deterministic_external_assisted_triage
wolfssl_365,R02,wolfcrypt/src/aes.c,10091,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_366,R02,wolfcrypt/src/port/caam/wolfcaam_rsa.c,56,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_367,R03,src/conf.c,353,Stack-allocated crypto buffer 'digest' of large size (WC_SHA_DIGEST_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
wolfssl_368,R02,src/ssl_api_ext.c,2204,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
wolfssl_369,R04,src/pk_rsa.c,3548,Return value of cryptographic function 'wc_FreeRng' is unchecked.,FP,medium,Lifecycle/utility call; not an actionable status-return migration finding.,deterministic_external_assisted_triage
wolfssl_370,R02,wolfcrypt/src/ecc.c,14819,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
