finding_id,rule,file,line,message,assisted_verdict,confidence,rationale,review_method
liboqs_207,R03,src/kem/ml_kem/mlkem-native_ml-kem-1024_aarch64/mlkem/src/indcpa.c,442,Stack-allocated crypto buffer 'sk' of large size (MLKEM_INDCPA_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_208,R01,src/sig/snova/snova_SNOVA_37_8_4_opt/params.h,9,Hardcoded key/buffer size macro 'PK_EXPAND_SHAKE' value (1) is below PQC minimum requirements.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_209,R01,src/sig/falcon/pqclean_falcon-padded-512_avx2/inner.h,711,Hardcoded key/buffer size macro 'FALCON_KEYGEN_TEMP_4' value (448) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_210,R03,src/kem/kyber/pqcrystals-kyber_kyber1024_avx2/indcpa.c,50,Stack-allocated crypto buffer 'packedpk' of large size (KYBER_INDCPA_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_211,R04,src/sig/slh_dsa/wrappers/prehash_shake_128/slh_dsa_shake_128_prehash_shake_192f.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_212,R01,src/sig/uov/pqov_ov_V_pkc_skc_neon/params.h,34,Hardcoded key/buffer size macro '_PUB_N' value (160) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_213,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,748,Hardcoded key array size (16 bytes) for 'cipherText2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_214,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,351,Hardcoded key array size (24 bytes) for 'key8' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_215,R03,src/sig/mqom/mqom_mqom_common/ggm_tree.c,219,Stack-allocated crypto buffer 'linortho_seed1' of large size (MQOM2_PARAM_SEED_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_216,R01,src/sig/cross/sig_cross.h,48,Hardcoded key/buffer size macro 'OQS_SIG_cross_rsdp_192_balanced_length_public_key' value (115) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_217,R04,src/sig/slh_dsa/wrappers/prehash_shake_256/slh_dsa_shake_256_prehash_sha2_192s.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_218,R03,src/sig/snova/snova_SNOVA_24_5_5_avx2/snova_opt.h,601,Stack-allocated crypto buffer 'hash_in_bytes' of large size (bytes_hash) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_219,R04,src/sig/snova/snova_SNOVA_37_8_4_avx2/oqs_snova.c,19,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_220,R03,src/sig/snova/snova_SNOVA_24_5_4_SHAKE_esk_avx2/snova_plasma_vec_gnl_verify.h,199,Stack-allocated crypto buffer 'hash_in_bytes' of large size (bytes_hash) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_221,R02,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,498,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_222,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-87_aarch64/mldsa/src/sign.c,1223,Stack-allocated crypto buffer 'pk' of large size (MLDSA_CRYPTO_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_223,R01,src/sig/cross/upcross_cross-rsdp-192-small_avx2/set.h,4,Hardcoded key/buffer size macro 'SIG_SIZE' value (1) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_224,R03,src/sig/mqom/mqom_mqom_common/sign.c,314,Stack-allocated crypto buffer 'msg_hash' of large size (MQOM2_PARAM_DIGEST_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_225,R05,src/sig/falcon/pqclean_falcon-padded-1024_avx2/pqclean.c,279,Direct call to algorithm-specific API 'PQCLEAN_FALCONPADDED1024_AVX2_verify_raw'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_226,R03,src/kem/ml_kem/mlkem-native_ml-kem-512_ref/mlkem/src/kem.c,377,Stack-allocated crypto buffer 'ct' of large size (MLKEM_INDCCA_CIPHERTEXTBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_227,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,66,Hardcoded key array size (16 bytes) for 'key2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_228,R03,src/sig/snova/snova_SNOVA_24_5_4_neon/snova_opt.h,602,Stack-allocated crypto buffer 'signed_hash' of large size (bytes_hash) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_229,R04,src/sig/slh_dsa/wrappers/prehash_sha2_512_256/slh_dsa_sha2_512_256_prehash_sha2_192s.c,41,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_230,R03,src/kem/kyber/pqcrystals-kyber_kyber512_ref/indcpa.c,207,Stack-allocated crypto buffer 'pk' of large size (KYBER_INDCPA_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_231,R03,src/sig/snova/snova_SNOVA_24_5_4_neon/oqs_snova.c,39,Stack-allocated crypto buffer 'salt' of large size (bytes_salt) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_232,R04,src/sig/uov/pqov_ov_Is_pkc_neon/utils_randombytes.c,13,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_233,R03,src/sig/mqom/mqom_mqom_common/sign.c,19,Stack-allocated crypto buffer 'hash' of large size (MQOM2_PARAM_DIGEST_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_234,R03,src/sig/snova/snova_SNOVA_24_5_4_SHAKE_esk_neon/snova_kernel.h,184,Stack-allocated crypto buffer 'prng_output_public' of large size (bytes_prng_public) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_235,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,477,Hardcoded key array size (16 bytes) for 'cipherText4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_236,R03,src/sig/cross/upcross_cross-rsdpg-256-balanced_avx2/csprng_hash.h,261,Stack-allocated crypto buffer 'digest_3' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_237,R03,src/sig/cross/upcross_cross-rsdpg-128-balanced_clean/CROSS.c,157,Stack-allocated crypto buffer 'root_seed' of large size (SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_238,R03,src/sig/snova/snova_SNOVA_25_8_3_avx2/oqs_snova.c,64,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_239,R03,src/kem/ml_kem/mlkem-native_ml-kem-1024_aarch64/mlkem/src/poly_k.c,447,Stack-allocated crypto buffer 'seed' of large size (MLKEM_SYMBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_240,R03,src/sig/cross/upcross_cross-rsdp-256-small_avx2/CROSS.c,568,Stack-allocated crypto buffer 'digest_chall_2_prime' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_241,R07,src/kem/classic_mceliece/pqclean_mceliece348864f_avx2/crypto_uint64.c,35,Return contract violation: variable 'crypto_uint64_z' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_242,R03,src/sig/cross/upcross_cross-rsdp-192-balanced_clean/seedtree.c,247,Stack-allocated crypto buffer 'flags_tree_to_publish' of large size (NUM_NODES_SEED_TREE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_243,R03,src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c,211,Stack-allocated crypto buffer 'sk' of large size (MLKEM_INDCCA_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_244,R03,src/sig/cross/upcross_cross-rsdpg-192-fast_clean/CROSS.c,47,Stack-allocated crypto buffer 'seed_pk' of large size (KEYPAIR_SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_245,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,327,Hardcoded key array size (24 bytes) for 'key3' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_246,R01,src/sig/cross/upcross_cross-rsdpg-256-fast_avx2/api.h,46,Hardcoded key/buffer size macro 'PQCLEAN_CROSSRSDPG256FAST_AVX2_CRYPTO_PUBLICKEYBYTES' value (106) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_247,R07,src/kem/classic_mceliece/pqclean_mceliece8192128f_clean/crypto_int16.c,50,Return contract violation: variable 'crypto_int16_z' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_248,R03,src/sig/mqom/mqom_mqom_common/ggm_tree.c,706,Stack-allocated crypto buffer 'tweaked_salt' of large size (MQOM2_PARAM_SEED_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_249,R03,src/sig/cross/upcross_cross-rsdp-256-small_clean/seedtree.c,208,Stack-allocated crypto buffer 'flags_tree_to_publish' of large size (NUM_NODES_SEED_TREE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_250,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.h,155,Hardcoded key array size (16 bytes) for 'cipherText6' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_251,R07,src/sig/uov/pqov_ov_III_ref/ov.c,180,Return contract violation: variable 'r' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_252,R05,src/sig/falcon/pqclean_falcon-512_aarch64/inner.h,526,Direct call to algorithm-specific API 'PQCLEAN_FALCON512_AARCH64_prng_refill'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_253,R04,src/kem/classic_mceliece/pqclean_mceliece6688128_clean/operations.c,71,Return value of cryptographic function 'crypto_hash_32b' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_254,R04,src/sig/slh_dsa/wrappers/prehash_shake_256/slh_dsa_shake_256_prehash_shake_256s.c,61,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_255,R03,src/sig/uov/pqov_ov_Ip_pkc_skc_avx2/ov.c,153,Stack-allocated crypto buffer 'digest_ck' of large size (_PUB_M_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_256,R03,src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c,191,Stack-allocated crypto buffer 'pk' of large size (MLKEM_INDCCA_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_257,R03,src/sig/cross/upcross_cross-rsdpg-256-small_clean/CROSS.c,465,Stack-allocated crypto buffer 'digest_chall_2_prime' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_258,R05,src/sig/falcon/pqclean_falcon-512_avx2/rng.c,176,Direct call to algorithm-specific API 'PQCLEAN_FALCON512_AVX2_prng_refill'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_259,R04,src/kem/classic_mceliece/pqclean_mceliece348864_clean/controlbits.c,242,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_260,R01,src/sig/mqom/mqom_mqom_common/enc_mupq.h,286,Hardcoded key array size (16 bytes) for 'ct2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_261,R03,src/sig/cross/upcross_cross-rsdpg-128-balanced_clean/CROSS.c,455,Stack-allocated crypto buffer 'digest_cmt_prime' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_262,R03,src/sig/cross/upcross_cross-rsdpg-256-balanced_clean/CROSS.c,47,Stack-allocated crypto buffer 'seed_pk' of large size (KEYPAIR_SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_263,R01,src/sig/mqom/mqom_mqom_common/enc_mupq.h,175,Hardcoded key array size (16 bytes) for 'key7' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_264,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,201,Hardcoded key array size (16 bytes) for 'ct4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_265,R03,src/sig_stfl/lms/external/lm_verify.c,46,Stack-allocated crypto buffer 'computed_public_key' of large size (MAX_HASH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_266,R03,src/sig/snova/snova_SNOVA_49_11_3_opt/oqs_snova.c,39,Stack-allocated crypto buffer 'salt' of large size (bytes_salt) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_267,R05,src/sig/falcon/pqclean_falcon-1024_clean/pqclean.c,278,Direct call to algorithm-specific API 'PQCLEAN_FALCON1024_CLEAN_verify_raw'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_268,R01,src/sig/mqom/mqom_mqom_common/rijndael_table.h,111,Hardcoded key array size (32 bytes) for 'cipherText2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_269,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/sign.c,1409,Stack-allocated crypto buffer 'pk' of large size (MLDSA_CRYPTO_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_270,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,178,Hardcoded key array size (16 bytes) for 'key4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_271,R04,src/sig/slh_dsa/wrappers/prehash_sha2_224/slh_dsa_sha2_224_prehash_shake_256s.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_272,R03,src/sig/snova/snova_SNOVA_24_5_5_opt/oqs_snova.c,39,Stack-allocated crypto buffer 'salt' of large size (bytes_salt) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_273,R04,src/sig/snova/snova_SNOVA_49_11_3_opt/oqs_snova.c,43,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_274,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-65_ref/mldsa/src/sign.c,136,Stack-allocated crypto buffer 'sk' of large size (MLDSA_CRYPTO_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_275,R04,src/sig/slh_dsa/wrappers/prehash_sha3_224/slh_dsa_sha3_224_prehash_shake_256s.c,61,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_276,R04,src/sig/slh_dsa/wrappers/prehash_sha2_256/slh_dsa_sha2_256_prehash_shake_192s.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_277,R01,src/sig/uov/pqov_ov_Is_neon/params.h,49,Hardcoded key/buffer size macro '_PUB_M' value (72) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_278,R03,src/sig/uov/pqov_ov_Is_pkc_skc_ref/ov.c,36,Stack-allocated crypto buffer 'salt' of large size (_SALT_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_279,R03,src/sig/cross/upcross_cross-rsdp-192-fast_avx2/CROSS.c,562,Stack-allocated crypto buffer 'digest_chall_2_prime' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_280,R04,src/sig/slh_dsa/wrappers/pure/slh_dsa_pure_shake_256f.c,94,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_281,R03,src/sig/snova/snova_SNOVA_24_5_4_SHAKE_opt/oqs_snova.c,64,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_282,R05,src/sig/falcon/pqclean_falcon-1024_avx2/sign.c,1307,Direct call to algorithm-specific API 'PQCLEAN_FALCON1024_AVX2_prng_init'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_283,R01,src/kem/classic_mceliece/pqclean_mceliece6688128f_avx2/fft.c,23,Hardcoded key array size (5 bytes) for 'mask' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_284,R03,src/sig/mqom/mqom_mqom_common/ggm_tree.c,214,Stack-allocated crypto buffer 'new_seed5' of large size (MQOM2_PARAM_SEED_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_285,R03,src/sig/cross/upcross_cross-rsdpg-256-small_clean/csprng_hash.h,75,Stack-allocated crypto buffer 'digest' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_286,R04,src/kem/classic_mceliece/pqclean_mceliece6960119f_clean/encrypt.c,24,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_287,R04,src/sig/slh_dsa/wrappers/prehash_sha3_224/slh_dsa_sha3_224_prehash_sha2_256s.c,61,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_288,R03,src/sig/uov/pqov_ov_III_pkc_skc_ref/sign.c,28,Stack-allocated crypto buffer 'sk_seed' of large size (LEN_SKSEED) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_289,R03,src/sig/uov/pqov_ov_III_pkc_neon/ov.c,193,Stack-allocated crypto buffer 'digest_ck' of large size (_PUB_M_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_290,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,304,Hardcoded key array size (24 bytes) for 'key2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_291,R02,src/sig/mqom/mqom_mqom_common/rijndael_aes_ni.c,1094,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_292,R03,src/sig/cross/upcross_cross-rsdpg-256-balanced_clean/seedtree.c,128,Stack-allocated crypto buffer 'salt' of large size (SALT_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_293,R07,src/kem/classic_mceliece/pqclean_mceliece460896f_clean/crypto_int16.c,41,Return contract violation: variable 'crypto_int16_z' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_294,R03,src/sig/uov/pqov_ov_Is_pkc_neon/ov.c,36,Stack-allocated crypto buffer 'salt' of large size (_SALT_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_295,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-87_ref/mldsa/src/sign.c,1314,Stack-allocated crypto buffer 'sk' of large size (MLDSA_CRYPTO_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_296,R03,src/sig/snova/snova_SNOVA_37_17_2_neon/snova_kernel.h,158,Stack-allocated crypto buffer 'prng_output_private' of large size (bytes_prng_private) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_297,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.h,177,Hardcoded key array size (32 bytes) for 'cipherText8' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_298,R01,src/sig/cross/upcross_cross-rsdp-192-fast_clean/api.h,43,Hardcoded key/buffer size macro 'PQCLEAN_CROSSRSDP192FAST_CLEAN_CRYPTO_SECRETKEYBYTES' value (48) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_299,R04,src/kem/classic_mceliece/pqclean_mceliece460896f_clean/sk_gen.c,17,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_300,R01,src/sig/mqom/mqom_mqom_common/ggm_tree.h,39,Hardcoded key/buffer size macro 'GGMTREE_NB_ENC_CTX_IN_MEMORY' value (1) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_301,R03,src/kem/kyber/oldpqclean_kyber768_aarch64/neon_poly.c,56,Stack-allocated crypto buffer 'seed' of large size (KYBER_SYMBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_302,R07,src/kem/classic_mceliece/pqclean_mceliece8192128_clean/pk_gen.c,21,Return contract violation: variable 'mask' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_303,R04,src/kem/hqc/pqc-hqc_hqc-3_ref/symmetric.c,21,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_304,R05,src/sig/falcon/sig_falcon_padded_1024.c,131,Direct call to algorithm-specific API 'OQS_SIG_falcon_padded_1024_sign'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_305,R03,src/sig/snova/snova_SNOVA_37_8_4_neon/oqs_snova.c,38,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_306,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,59,Hardcoded key array size (16 bytes) for 'key2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_307,R07,src/kem/classic_mceliece/pqclean_mceliece460896_avx2/crypto_uint32.c,35,Return contract violation: variable 'crypto_uint32_z' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_308,R03,src/sig/snova/snova_SNOVA_24_5_4_opt/snova.c,174,Stack-allocated crypto buffer 'public_key_seed' of large size (seed_length_public) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_309,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,31,Hardcoded key array size (16 bytes) for 'key' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
